time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_good_high_claim,statistics_error_lead_to_a_shot,statistics_own_goals,statistics_expected_goals,statistics_expected_assists,statistics_blocked_scoring_attempt,statistics_big_chance_missed,statistics_hit_woodwork,statistics_penalty_miss,statistics_penalty_conceded,statistics_penalty_won,statistics_punches,statistics_goals_prevented,statistics_last_man_tackle,statistics_clearance_off_line,statistics_error_lead_to_a_goal,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_penalty_save
Grêmio,2024,53,home,Grêmio,Atlético Mineiro,Arena do Grêmio,Brasileirão Série A,2,3,Renato Portaluppi,Gabriel Milito,Pepê,23,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,53,home,Grêmio,Atlético Mineiro,Arena do Grêmio,Brasileirão Série A,2,3,Renato Portaluppi,Gabriel Milito,Nathan,14,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,53,home,Grêmio,Atlético Mineiro,Arena do Grêmio,Brasileirão Série A,2,3,Renato Portaluppi,Gabriel Milito,Alexander Aravena,16,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,53,home,Grêmio,Atlético Mineiro,Arena do Grêmio,Brasileirão Série A,2,3,Renato Portaluppi,Gabriel Milito,Matías Arezo,9,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Agustín Marchesín,1,G,FALSE,NA,33,17,23,7,2,2,1,2,4,90,45,7.3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.6546,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,João Pedro,18,D,FALSE,NA,22,16,3,NA,3,2,NA,NA,NA,90,39,6.6,12,NA,NA,1,2,NA,NA,NA,NA,NA,2,NA,1,1,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0.0271,0.0164323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Rodrigo Caio,30,D,FALSE,NA,43,40,1,NA,10,8,2,NA,NA,90,66,7.1,5,NA,NA,2,6,NA,NA,NA,1,NA,5,2,3,4,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0.032,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Jemerson,28,D,FALSE,NA,26,21,6,3,3,6,NA,NA,NA,77,39,7.4,6,NA,NA,NA,2,NA,NA,2,2,NA,2,NA,1,1,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Reinaldo,6,D,FALSE,NA,31,24,3,1,4,1,1,NA,NA,90,48,6,14,3,NA,2,6,2,2,NA,NA,1,NA,4,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0128,0.0311512,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Mathias Villasanti,20,M,FALSE,TRUE,46,35,4,1,3,NA,NA,NA,NA,90,58,6.8,15,1,NA,NA,4,1,1,1,NA,NA,NA,3,2,1,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0215,0.0704169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Dodi,17,M,FALSE,NA,20,16,2,NA,6,NA,3,NA,NA,90,34,6.7,8,NA,NA,2,3,NA,NA,1,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.00993293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Franco Cristaldo,10,M,FALSE,NA,37,31,7,4,3,2,2,NA,NA,88,57,7.7,13,4,1,NA,2,NA,NA,2,NA,3,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0.0647,0.533126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Yeferson Soteldo,7,F,FALSE,NA,26,20,1,NA,6,NA,2,NA,NA,90,51,6.8,23,7,NA,NA,6,5,4,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0.043684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Martin Braithwaite,22,F,FALSE,NA,18,18,NA,NA,3,1,NA,NA,NA,72,24,7.3,1,NA,NA,2,3,1,1,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0.434494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Miguel Monsalve,11,F,FALSE,NA,30,25,2,2,3,NA,1,NA,NA,88,41,7.4,11,1,NA,1,6,2,1,NA,2,2,NA,1,1,NA,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,0.3302,0.0824836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Diego Costa,19,F,TRUE,NA,7,4,NA,NA,NA,NA,NA,NA,NA,18,9,6.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Pedro Geromel,3,D,TRUE,NA,7,7,2,2,3,3,NA,NA,NA,13,13,7.1,NA,NA,NA,1,1,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0.0627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Pepê,23,M,TRUE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Ronald,35,M,TRUE,NA,2,1,NA,NA,1,NA,NA,NA,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Rafael Cabral,33,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Mayk Silva,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Igor Schlemper,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Natã,36,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Nathan,14,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Edenilson,15,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Alexander Aravena,16,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,56,away,Red Bull Bragantino,Grêmio,Estádio Nabi Abi Chedid,Brasileirão Série A,2,2,Fernando Seabra,Renato Portaluppi,Matías Arezo,9,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Agustín Marchesín,1,G,FALSE,NA,27,17,13,4,NA,NA,NA,3,6,90,38,7.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3745,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,João Pedro,18,D,FALSE,NA,47,41,4,1,5,NA,NA,NA,NA,90,64,6.8,10,1,NA,NA,3,4,2,1,1,1,1,NA,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0.0325,0.0184058,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Gustavo Martins,53,D,FALSE,NA,50,43,7,3,3,3,NA,NA,NA,90,60,6.8,8,NA,NA,NA,2,NA,NA,NA,1,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.00860579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Walter Kannemann,4,D,FALSE,NA,29,26,7,4,7,8,2,NA,NA,90,47,7.1,3,NA,NA,1,2,NA,NA,1,NA,NA,3,1,2,2,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0.0707,0.00550742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Reinaldo,6,D,FALSE,NA,31,19,4,NA,5,5,1,NA,NA,87,59,6.9,21,5,NA,2,4,1,NA,1,NA,4,1,NA,3,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.135175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Dodi,17,M,FALSE,NA,32,29,NA,NA,8,2,NA,NA,NA,90,45,6.9,5,NA,NA,3,8,1,1,NA,NA,NA,1,4,6,1,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Mathias Villasanti,20,M,FALSE,TRUE,49,43,2,1,8,2,2,NA,NA,90,68,6.8,13,NA,NA,1,9,2,1,NA,1,1,1,3,4,NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0731,0.039602,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Franco Cristaldo,10,M,FALSE,NA,23,20,3,3,2,NA,NA,NA,NA,74,34,7.5,6,2,NA,1,3,NA,NA,1,NA,NA,NA,1,2,NA,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0701,0.00962297,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Miguel Monsalve,11,M,FALSE,NA,25,19,NA,NA,8,1,3,NA,NA,87,40,7,11,1,NA,NA,3,4,3,NA,2,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0.1067,0.0254469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Yeferson Soteldo,7,M,FALSE,NA,24,20,2,2,10,NA,2,NA,NA,88,52,7.1,17,4,1,1,11,12,8,1,NA,2,NA,1,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0546,0.0552511,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Martin Braithwaite,22,F,FALSE,NA,11,7,NA,NA,4,NA,2,NA,NA,74,20,7.1,7,NA,NA,1,4,2,NA,NA,1,NA,2,NA,NA,NA,NA,1,1,1,NA,NA,0,NA,1,NA,NA,NA,0.8129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Edenilson,15,M,TRUE,NA,6,6,NA,NA,NA,NA,NA,NA,NA,16,6,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0.318014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Diego Costa,19,F,TRUE,NA,8,7,NA,NA,NA,NA,NA,NA,NA,16,10,7.3,2,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,0.2719,0.0405508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Mayk Silva,26,D,TRUE,NA,2,2,1,1,NA,NA,NA,NA,NA,11,4,6.2,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Alexander Aravena,16,F,TRUE,NA,3,3,NA,NA,1,NA,NA,NA,NA,11,5,6.7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0.067,0.00559317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Pepê,23,M,TRUE,NA,6,6,NA,NA,NA,NA,NA,NA,NA,10,8,6.4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Caíque,97,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Rodrigo Caio,30,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Pedro Geromel,3,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Igor Schlemper,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Nathan,14,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Ronald,35,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,59,home,Grêmio,Flamengo,Arena do Grêmio,Brasileirão Série A,3,2,Renato Portaluppi,Filipe Luis,Matías Arezo,9,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,61,home,Grêmio,Criciúma,Arena do Grêmio,Brasileirão Série A,1,2,Renato Portaluppi,Cláudio Tencati,Agustín Marchesín,1,G,FALSE,NA,21,19,5,3,1,1,NA,NA,2,90,32,6.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.51,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,61,home,Grêmio,Criciúma,Arena do Grêmio,Brasileirão Série A,1,2,Renato Portaluppi,Cláudio Tencati,João Pedro,18,D,FALSE,NA,45,38,1,NA,NA,NA,NA,NA,NA,84,59,6.5,10,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.0607,0.0293039,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grêmio,2024,61,home,Grêmio,Criciúma,Arena do Grêmio,Brasileirão Série A,1,2,Renato Portaluppi,Cláudio Tencati,Rodrigo Caio,30,D,FALSE,NA,86,81,4,2,5,1,NA,NA,NA,90,95,6.9,7,NA,NA,4,6,NA,NA,1,2,NA,2,1,3,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.0200046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
