time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_punches,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_saved_shots_from_inside_the_box,statistics_big_chance_missed,statistics_penalty_won,statistics_good_high_claim,statistics_hit_woodwork,statistics_penalty_conceded,statistics_penalty_save,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_penalty_miss,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_clearance_off_line,statistics_own_goals,statistics_error_lead_to_a_goal,statistics_expected_goals,statistics_goals_prevented,statistics_expected_assists
Palmeiras,2023,72,home,Palmeiras,Fluminense,Allianz Parque,Brasileirão Série A,1,0,Abel Ferreira,Mano Menezes,Kevin,37,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Weverton,21,G,FALSE,NA,40,26,19,5,NA,1,NA,5,90,50,7.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4341,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Marcos Rocha,2,D,FALSE,NA,56,41,16,6,1,2,NA,NA,90,75,6.8,22,1,1,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00647063
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Gustavo Gómez,15,D,FALSE,TRUE,27,22,1,NA,5,5,1,NA,90,39,6.9,5,NA,NA,1,3,NA,NA,2,1,NA,4,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0387,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Murilo,26,D,FALSE,NA,36,34,4,3,1,8,NA,NA,90,47,6.9,2,NA,NA,NA,3,NA,NA,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Mayke,12,M,FALSE,NA,37,32,1,1,1,NA,NA,NA,78,42,6.6,8,1,NA,NA,3,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00519511
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Richard Ríos,27,M,FALSE,NA,33,27,3,3,4,1,2,NA,86,49,6.2,11,NA,NA,NA,8,1,NA,1,3,NA,1,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Zé Rafael,8,M,FALSE,NA,25,21,4,3,3,NA,1,NA,78,37,6.9,6,NA,NA,NA,3,2,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0203623
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Vanderlan,6,M,FALSE,NA,25,15,5,NA,4,1,NA,NA,90,41,6.4,14,1,NA,2,6,2,1,NA,2,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Raphael Veiga,23,F,FALSE,NA,28,26,3,2,3,1,1,NA,90,44,7.2,8,7,2,1,3,2,2,NA,1,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1013,NA,0.0597313
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Endrick,9,F,FALSE,NA,10,6,NA,NA,4,NA,1,NA,69,22,7.4,9,NA,NA,1,2,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1623000000000001,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Breno Lopes,19,F,FALSE,NA,10,10,NA,NA,5,NA,2,NA,69,19,6.6,2,NA,NA,1,4,2,NA,NA,1,1,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0758,NA,0.21817
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Artur,14,F,TRUE,NA,10,9,1,1,2,NA,1,NA,21,14,6.6,3,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,José López,18,M,TRUE,NA,3,3,NA,NA,2,NA,NA,NA,21,8,6,4,1,NA,3,7,1,NA,NA,2,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Estêvão,41,F,TRUE,NA,3,3,NA,NA,1,NA,NA,NA,12,7,6.6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Fabinho,35,M,TRUE,NA,4,3,1,1,1,NA,NA,NA,12,6,6.5,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Eduard Atuesta,20,M,TRUE,NA,2,2,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Marcelo Lomba,42,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Gustavo García,32,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Kaiky Naves,34,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Luan Garcia,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Jhon Jhon,40,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Jailson,30,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2023,73,away,Cruzeiro,Palmeiras,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Abel Ferreira,Kevin,37,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Weverton,21,G,FALSE,NA,40,15,29,6,NA,2,NA,4,90,53,6.5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Marcos Rocha,2,D,FALSE,NA,53,41,10,5,1,NA,NA,NA,90,77,6.7,19,5,3,1,4,1,1,1,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Gustavo Gómez,15,D,FALSE,TRUE,32,27,3,2,4,7,NA,NA,90,45,6.7,7,1,NA,4,5,NA,NA,1,NA,NA,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Murilo,26,D,FALSE,NA,36,29,8,3,2,10,NA,NA,90,53,6.7,9,NA,NA,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Mayke,12,M,FALSE,NA,29,24,3,3,2,5,NA,NA,90,40,6.9,6,NA,NA,2,4,NA,NA,3,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Richard Ríos,27,M,FALSE,NA,44,40,3,2,10,1,3,NA,90,59,7,8,1,NA,1,5,1,NA,NA,2,NA,2,NA,5,NA,NA,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Zé Rafael,8,M,FALSE,NA,17,14,4,2,7,1,3,NA,61,29,6.8,6,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Vanderlan,6,M,FALSE,NA,8,5,1,NA,1,NA,NA,NA,45,16,6.5,7,2,NA,1,2,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Raphael Veiga,23,F,FALSE,NA,30,25,5,3,7,NA,3,NA,81,47,7.6,13,3,1,NA,4,2,1,NA,1,NA,2,NA,1,NA,NA,2,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Rony,10,F,FALSE,NA,5,4,NA,NA,NA,NA,NA,NA,70,7,6.5,1,NA,NA,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Breno Lopes,19,F,FALSE,NA,3,1,NA,NA,2,NA,1,NA,45,5,6.6,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Caio Paulista,16,M,TRUE,NA,14,12,NA,NA,2,1,1,NA,45,25,6.6,3,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Bruno Rodrigues,11,F,TRUE,NA,13,9,2,NA,4,NA,1,NA,45,25,6.9,6,NA,NA,NA,2,3,3,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Aníbal Moreno,5,M,TRUE,NA,23,21,1,NA,1,NA,1,NA,29,26,6.7,2,NA,NA,NA,2,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Jhon Jhon,40,M,TRUE,NA,6,4,2,NA,1,NA,NA,NA,20,10,6.6,4,NA,NA,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Eduard Atuesta,20,M,TRUE,NA,6,5,NA,NA,2,NA,NA,NA,9,10,6.3,3,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Marcelo Lomba,14,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Gustavo García,32,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Luan Garcia,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Kaiky Naves,34,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Luis Guilherme,31,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,Fabinho,35,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,1,away,Novorizontino,Palmeiras,Estádio Dr. Jorge Ismael de Biase,Paulista Série A1,1,1,Eduardo Baptista,Abel Ferreira,José López,42,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,2,home,Palmeiras,Inter de Limeira,Allianz Parque,Paulista Série A1,3,2,Abel Ferreira,Felipe Conceição,Weverton,21,G,FALSE,NA,23,18,9,4,NA,NA,NA,1,90,30,6.5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,2,home,Palmeiras,Inter de Limeira,Allianz Parque,Paulista Série A1,3,2,Abel Ferreira,Felipe Conceição,Marcos Rocha,2,D,FALSE,NA,72,62,18,12,2,1,NA,NA,90,91,8.3,17,3,1,NA,1,NA,NA,2,1,2,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,2,home,Palmeiras,Inter de Limeira,Allianz Parque,Paulista Série A1,3,2,Abel Ferreira,Felipe Conceição,Gustavo Gómez,15,D,FALSE,TRUE,52,46,7,4,6,1,NA,NA,84,59,6.4,7,NA,NA,1,3,NA,NA,2,1,NA,5,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,2,home,Palmeiras,Inter de Limeira,Allianz Parque,Paulista Série A1,3,2,Abel Ferreira,Felipe Conceição,Luan Garcia,13,D,FALSE,NA,77,67,15,10,2,1,NA,NA,90,85,6.9,11,NA,NA,1,2,NA,NA,1,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmeiras,2024,2,home,Palmeiras,Inter de Limeira,Allianz Parque,Paulista Série A1,3,2,Abel Ferreira,Felipe Conceição,Luis Guilherme,31,M,FALSE,NA,12,12,2,2,2,NA,1,NA,61,27,6.5,7,1,1,NA,5,1,NA,NA,1,2,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
