time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_total_offside,statistics_hit_woodwork,statistics_punches,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_big_chance_created,statistics_big_chance_missed,statistics_error_lead_to_a_goal,statistics_penalty_won,statistics_penalty_miss,statistics_good_high_claim,statistics_penalty_conceded,statistics_penalty_save,statistics_penalty_shootout_goal,statistics_clearance_off_line,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_penalty_shootout_save,statistics_expected_goals,statistics_goals_prevented,statistics_expected_assists,statistics_penalty_shootout_miss,statistics_own_goals
Corinthians,2023,50,away,Cruzeiro,Corinthians,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Ramón Díaz,Roni,29,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,50,away,Cruzeiro,Corinthians,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Ramón Díaz,Matheus Araújo,30,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,50,away,Cruzeiro,Corinthians,Governador Magalhães Pinto,Brasileirão Série A,1,1,Fernando Diniz,Ramón Díaz,Pedro,27,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Cássio,12,G,FALSE,TRUE,25,24,5,4,NA,NA,NA,1,1,90,31,7.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Bruno Méndez,25,D,FALSE,NA,47,35,9,4,4,3,NA,NA,NA,90,65,6.8,20,1,NA,NA,2,NA,NA,NA,1,NA,3,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Gil,4,D,FALSE,NA,57,49,5,2,7,7,NA,NA,NA,90,70,8,9,NA,NA,NA,NA,NA,NA,1,NA,1,7,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Murillo,34,D,FALSE,NA,68,60,14,10,8,8,NA,NA,NA,90,80,7.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Fábio Santos,6,D,FALSE,NA,55,46,9,6,9,3,3,NA,NA,90,80,7.8,12,1,NA,NA,1,3,3,2,1,1,2,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Maycon,7,M,FALSE,NA,32,29,1,NA,2,1,NA,NA,NA,90,45,6.4,7,1,NA,1,5,1,NA,2,1,NA,1,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Gabriel Moscardo,44,M,FALSE,NA,37,31,3,NA,6,2,NA,NA,NA,79,51,7.2,8,NA,NA,1,4,4,3,NA,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Matías Rojas,50,M,FALSE,NA,28,17,4,2,NA,NA,NA,NA,NA,70,38,7.2,15,4,2,NA,3,NA,NA,NA,2,2,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Renato Augusto,8,M,FALSE,NA,37,32,6,5,4,1,NA,NA,NA,90,46,7.2,8,2,NA,NA,NA,1,1,1,NA,1,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Guilherme Biro,26,M,FALSE,NA,13,11,1,1,5,1,2,NA,NA,57,23,6.7,6,1,NA,1,5,1,1,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Yuri Alberto,9,F,FALSE,NA,12,10,1,NA,4,NA,4,NA,NA,69,23,6.7,5,1,NA,3,4,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Gustavo Silva,19,F,TRUE,NA,10,8,1,1,2,1,1,NA,NA,33,21,6.2,6,1,NA,NA,3,1,NA,1,1,NA,NA,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Ángel Romero,11,F,TRUE,NA,5,5,NA,NA,2,1,1,NA,NA,21,16,6.6,6,2,NA,1,4,1,NA,1,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Giuliano,20,M,TRUE,NA,13,12,1,1,1,1,NA,NA,NA,20,18,6.5,2,NA,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Ruan Oliveira,33,M,TRUE,NA,3,2,NA,NA,1,NA,NA,NA,NA,11,10,6.2,5,1,NA,NA,4,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Carlos Miguel,22,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Caetano,14,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Matheus Bidu,21,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Lucas Veríssimo,42,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Léo Mana,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Fausto Vera,5,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Wesley,36,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,51,home,Corinthians,Estudiantes de La Plata,Neo Química Arena,"Copa Sudamericana, Knockout stage",1,0,Ramón Díaz,Eduardo Dominguez,Felipe Augusto,41,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Cássio,12,G,FALSE,TRUE,23,20,7,4,1,1,NA,3,3,90,35,6.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0.5043,NA,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Léo Mana,13,D,FALSE,NA,52,42,5,5,3,NA,NA,NA,NA,67,68,7.1,15,1,NA,NA,3,1,NA,1,1,NA,2,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,0.0183002,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Lucas Veríssimo,3,D,FALSE,NA,102,97,5,4,7,1,NA,NA,NA,90,113,6.8,7,NA,NA,5,12,1,NA,NA,5,NA,4,2,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0804,NA,0.0144791,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Caetano,14,D,FALSE,NA,110,103,9,6,1,3,NA,NA,NA,90,118,7.2,7,NA,NA,4,7,NA,NA,2,3,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.030042,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Matheus Bidu,21,D,FALSE,NA,51,44,2,2,8,4,3,NA,NA,90,94,6.8,18,8,2,3,8,3,1,7,1,1,4,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.0156,NA,0.147049,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Giuliano,20,M,FALSE,NA,35,35,1,1,NA,NA,NA,NA,NA,67,40,6.7,1,NA,NA,1,2,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0911,NA,0.0859085,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Gabriel Moscardo,44,M,FALSE,NA,35,30,1,NA,5,1,1,NA,NA,55,46,6.7,8,NA,NA,NA,6,1,1,1,3,NA,1,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0188272,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Ruan Oliveira,33,M,FALSE,NA,30,26,NA,NA,1,2,NA,NA,NA,67,43,6.7,10,5,1,1,2,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0881284,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Ángel Romero,11,F,FALSE,NA,35,28,NA,NA,6,2,4,NA,NA,90,68,7.4,22,14,5,2,6,4,1,1,NA,6,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0593,NA,0.557531,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Yuri Alberto,9,F,FALSE,NA,14,9,NA,NA,7,NA,1,NA,NA,90,30,7.3,7,NA,NA,3,4,NA,NA,NA,NA,NA,6,NA,NA,6,1,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6359,NA,0.0146723,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Wesley,36,F,FALSE,NA,8,6,NA,NA,3,NA,1,NA,NA,55,20,6.6,9,NA,NA,NA,5,4,1,1,1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.0357836,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Maycon,7,M,TRUE,NA,41,38,3,1,NA,NA,NA,NA,NA,35,45,7.2,4,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356,NA,0.0464481,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Gustavo Silva,19,F,TRUE,NA,16,14,1,NA,4,NA,2,NA,NA,35,27,6.6,7,1,NA,1,4,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0323,NA,0.00570378,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Bruno Méndez,25,D,TRUE,NA,24,22,2,2,1,NA,NA,NA,NA,23,29,7.1,3,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.10952,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Renato Augusto,8,M,TRUE,NA,21,20,4,4,2,NA,1,NA,NA,23,26,7.3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0974,NA,0.210134,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Matías Rojas,10,M,TRUE,NA,29,24,1,1,1,NA,NA,NA,NA,23,33,6.9,8,3,NA,NA,1,NA,NA,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.111525,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Carlos Miguel,22,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Murillo,34,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Gil,4,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Fábio Santos,6,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Fausto Vera,5,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Guilherme Biro,26,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,52,home,Corinthians,Goiás,Neo Química Arena,Brasileirão Série A,1,1,Ramón Díaz,Vagner Mancini,Felipe Augusto,41,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,53,away,Estudiantes de La Plata,Corinthians,Estadio Ciudad de La Plata,"Copa Sudamericana, Knockout stage",3,3,Eduardo Dominguez,Ramón Díaz,Cássio,12,G,FALSE,TRUE,27,22,9,4,2,2,1,7,11,90,51,9.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Corinthians,2023,53,away,Estudiantes de La Plata,Corinthians,Estadio Ciudad de La Plata,"Copa Sudamericana, Knockout stage",3,3,Eduardo Dominguez,Ramón Díaz,Bruno Méndez,25,D,FALSE,NA,44,28,7,1,6,4,NA,NA,NA,90,75,6.8,23,NA,NA,2,3,NA,NA,3,1,1,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,53,away,Estudiantes de La Plata,Corinthians,Estadio Ciudad de La Plata,"Copa Sudamericana, Knockout stage",3,3,Eduardo Dominguez,Ramón Díaz,Gil,4,D,FALSE,NA,28,26,2,NA,8,8,NA,NA,NA,90,44,7.1,3,NA,NA,2,4,1,1,3,2,NA,5,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corinthians,2023,53,away,Estudiantes de La Plata,Corinthians,Estadio Ciudad de La Plata,"Copa Sudamericana, Knockout stage",3,3,Eduardo Dominguez,Ramón Díaz,Lucas Veríssimo,42,D,FALSE,NA,33,32,2,1,7,20,1,NA,NA,90,61,7.8,1,NA,NA,3,5,NA,NA,3,1,1,6,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
